Vintage,Country,County,Designation,Points,Price,Province,Winery
2014,France,Pouilly Fumé,Corty Artisan Silex,89,25 ,Loire Valley,Patrice Moreux
2014,France,Vouvray,Les Fosses d Hareng,88,18 ,Loire Valley,Cave des Producteurs de Vouvray
2014,France,Côtes de Provence,Première de Figuière,91,25 ,Provence,Domaine Saint André de Figuière
2014,France,Chablis,Fourchaume Premier Cru,93,40 ,Burgundy,La Chablisienne
2014,France,Chablis,Mont de Milieu Premier Cru,93,40 ,Burgundy,La Chablisienne
2014,France,Alsace,Crustacés,86,12 ,Alsace,Dopff & Irion
2014,France,Beaujolais Villages,Château des Vierres,86,15 ,Beaujolais,Georges Duboeuf
2014,Italy,Barbera d Asti,La Ribelle,87,20 ,Northwestern Italy,Montalbera
2014,France,Vin de France,Authentic & Chic,86,10 ,France Other,Romantic
2014,France,Pouilly Fumé,Domaine des Mariniers,89,30 ,Loire Valley,Joseph Mellot
2014,France,Bordeaux,Château Tuilerie Pagès,85,15 ,Bordeaux,Les Vignerons Réunis de Monségur
2014,France,Touraine,Les Gourmets,85,9 ,Loire Valley,Confrerie de Oisly et Thesée
2014,France,Alsace,Cuvée Laurence,94,48 ,Alsace,Domaine Weinbach
2014,Italy,Trebbiano d Abruzzo,Costalupo,86,12 ,Central Italy,Illuminati Dino
2014,France,Saumur Champigny,La Coulée du Méridien,94,120 ,Loire Valley,Château de Parnay
2014,France,Cahors,Château Léret Monpezat,90,22 ,Southwest France,Georges Vigouroux
2014,France,Nuits St. Georges,Les Pruliers Premier Cru,92,90 ,Burgundy,Château de Santenay
2014,Italy,Terre Siciliane,C D C ,89,18 ,Southern Italy,Baglio del Cristo di Campobello
2014,France,Mediterranée,Juliette,84,13 ,France Other,Domaine de la Sanglière
2014,Italy,Barbaresco,Serragrilli,89,77 ,Northwestern Italy,Marchesi di Barolo
2014,Italy,Valdobbiadene Superiore di Cartizze,Dry,89,30 ,Northeastern Italy,Col Vetoraz
2014,France,Côtes de Gascogne,Laballe Le Chardonnay des Landes,84,14 ,Southwest France,Laudet
2014,France,Côtes de Provence,L Esprit de Provence,91,20 ,Provence,Domaine du Grand Cros
2014,Italy,Aglianico del Vulture,Terre del Vulcano,87,13 ,Southern Italy,Bisceglia
2014,France,Romanée St. Vivant,Les Quatre Journaux,94,580 ,Burgundy,Louis Latour
2014,France,Crozes Hermitage,Les Meysonniers,91,45 ,Rhône Valley,M. Chapoutier
2014,France,Sancerre,Croq  Caillotte,91,28 ,Loire Valley,Emile Balland
2014,Italy,Toscana,Yantra,88,24 ,Central Italy,Tenuta Sette Cieli
2014,France,Côtes du Tarn,Le,86,17 ,Southwest France,Domaine D en Ségur
2014,France,Gevrey Chambertin,Lavaux Saint Jacques Premier Cru,94,130 ,Burgundy,Albert Bichot
2014,France,Côtes de Provence,LÂ´Excellence,92,45 ,Provence,Château Saint Maur
2014,France,Puligny Montrachet,Les Folatières Premier Cru,95,109 ,Burgundy,Louis Jadot
2014,France,Beaune,Les Toussaints Premier Cru,92,65 ,Burgundy,Albert Morot
2014,Italy,Barbera d Alba,Vignota,88,33 ,Northwestern Italy,Conterno Fantino
2014,Italy,Gavi,La Rocca,86,17 ,Northwestern Italy,Coppo
2014,France,Morey Saint Denis,Les Sionnières,91,60 ,Burgundy,Nuiton Beaunoy
2014,France,Alsace,Barriques,91,37 ,Alsace,Domaine Ostertag
2014,France,Coteaux Varois en Provence,L Opaline,85,13 ,Provence,Pure Provence
2014,France,Alsace,Roche Calcaire,93,55 ,Alsace,Domaine Zind Humbrecht
2014,France,Saint Aubin,Champlots Premier Cru,90,75 ,Burgundy,Roux Père et Fils
2014,France,Val de Loire,Le Grand Caillou,84,14 ,Loire Valley,Patient Cottat
2014,France,Côtes du Lot,Le Pigeonnier White Vision,92,90 ,Southwest France,Château Lagrézette
2014,France,Côtes de Provence Sainte Victoire,Terre Promise,90,20 ,Provence,Château Henri Bonnaud
2014,France,Morey Saint Denis,Les Broc Premier Cru,93,100 ,Burgundy,David Duband
2014,France,Beaujolais Blanc,Les Pays de Pierres Dorées,83,15 ,Beaujolais,Domaine Pral
2014,France,Cahors,Château Léret Reserve,89,17 ,Southwest France,Georges Vigouroux
2014,France,Mâcon Villages,Domaine des Chenevières,87,22 ,Burgundy,Georges Duboeuf
2014,France,Beaune,En GenÃªt Premier Cru,91,55 ,Burgundy,Domaine Arnoux Père et Fils
2014,France,Sancerre,Les Romains,91,30 ,Loire Valley,Domaine Fouassier
2014,France,Côtes de Provence,L Excellence,91,45 ,Provence,Château Saint Maur
2014,France,Gaillac,Les Gravels,91,26 ,Southwest France,Domaine Rotier
2014,France,Condrieu,Domaine des Grands Amandiers,95,124 ,Rhône Valley,Paul Jaboulet Aîné
2014,France,Côtes de Provence,Cuvée Clarendon,90,30 ,Provence,Domaine Gavoty
2014,France,Gaillac,Les Gravels,91,26 ,Southwest France,Domaine Rotier
2014,France,Bourgogne,Cuvée des Deux Papis,88,30 ,Burgundy,Alex Gambal
2014,France,Beaune,Les Cent Vignes Premier Cru,93,50 ,Burgundy,Domaine des Croix
2014,France,Fleurie,Château des Déduits,87,20 ,Beaujolais,Georges Duboeuf
2014,France,Puligny Montrachet,Les Houillères,90,50 ,Burgundy,Domaine A. Machard de Gramont
2014,Italy,Toscana,Maurleo,88,18 ,Central Italy,Pietro Beconcini
2014,Italy,Valpolicella Ripasso,Arusnatico,87,38 ,Northeastern Italy,Valentina Cubi
2014,Italy,Barbaresco,Starderi,89,65 ,Northwestern Italy,Collina Serragrilli
2014,France,Bordeaux,Château Grand Marchand,88,15 ,Bordeaux,Les Vignerons Réunis de Monségur
2014,France,Alsace,Schlossberg Grand Cru,97,100 ,Alsace,Trimbach
2014,France,Pouilly Fuissé,Vieilles Vignes,91,30 ,Burgundy,Château Vitallis
2014,Italy,Alto Adige,Karneid,90,26 ,Northeastern Italy,Franz Gojer Glögglhof
2014,France,Bourgogne,Vieilles Vignes,86,25 ,Burgundy,Château de Santenay
2014,France,Chablis,Domaine Drouhin Vaudon,88,25 ,Burgundy,Joseph Drouhin
2014,France,Côtes de Provence,No. 5,91,25 ,Provence,JCB
2014,Italy,Veronese,Campofiorin 50,90,18 ,Northeastern Italy,Masi
2014,France,Gaillac,Gouleyant,87,12 ,Southwest France,Georges Vigouroux
2014,Italy,Monica di Sardegna,Antigua,87,15 ,Southern Italy,Cantina Santadi
2014,France,Bordeaux,Natur,85,16 ,Bordeaux,Château Penin
2014,France,Sancerre,La Croix au Garde,89,29 ,Loire Valley,Domaine Pellé
2014,France,Saint Julien,Terre du Lion,91,49 ,Bordeaux,Château du Glana
2014,France,Cahors,Maintenant,87,16 ,Southwest France,Château Ponzac
2014,France,Alsace,Vignoble d E,91,30 ,Alsace,Domaine Ostertag
2014,France,Côtes de Bourg,Cuvée Prestige,88,13 ,Bordeaux,Château de Genibon
2014,France,Alsace,Steingrubler Grand Cru,94,44 ,Alsace,Domaine Barmès Buecher
2014,Italy,Basilicata,Frà,84,10 ,Southern Italy,Grifalco
2014,Italy,Conegliano Valdobbiadene Prosecco Superiore,San Fermo,87,19 ,Northeastern Italy,Bellenda
2014,Italy,Alto Adige,Praesulis,91,30 ,Northeastern Italy,Gump Markus Prackwieser
2014,Italy,Collio,Molamatta,87,25 ,Northeastern Italy,Marco Felluga
2014,France,Savigny lès Beaune,Les Vergelesses Premier Cru,89,48 ,Burgundy,Maison Champy
2014,France,Mercurey,Château de Chamirey Clos du Roi Premier Cru,90,50 ,Burgundy,Domaines Devillard
2014,Italy,Toscana,Le Serre Nuove,89,45 ,Central Italy,Ornellaia
2014,France,Alsace,Pfaff Tradition,88,13 ,Alsace,La Cave des Vignerons de Pfaffenheim
2014,Italy,Toscana,Castiglioni,87,30 ,Central Italy,Marchesi de  Frescobaldi
2014,Italy,Alto Adige,Leisen,86,20 ,Northeastern Italy,Castel Sallegg
2014,France,Côtes du Lot,Albatros,85,12 ,Southwest France,Pelvillain Frères
2014,France,Alsace,Trois Chateaux,89,26 ,Alsace,Kuentz Bas
2014,France,Morgon,Les Charmes,91,25 ,Beaujolais,Domaine Pral
2014,France,Alsace,Schoenenbourg Grand Cru,94,30 ,Alsace,Biecher & Schaal
2014,France,Côte de Nuits Villages,La Créole,88,40 ,Burgundy,Domaine Huguenot
2014,France,Alsace,Réserve,90,20 ,Alsace,Lucien Albrecht
2014,France,Vin de Savoie,Les Cantates Chignin Bergeron,89,30 ,France Other,Philippe Viallet
2014,Italy,Alto Adige,Sanct Valentin,89,38 ,Northeastern Italy,Cantina Produttori San Michele Appiano
2014,France,Moulin à Vent,Domaine de la Vigne Romaine,90,25 ,Beaujolais,Georges Duboeuf
2014,France,Bordeaux,Domaine Virginie Thunevin,87,13 ,Bordeaux,Etablissements Thunevin
2014,France,Chablis,Saint Martin,87,32 ,Burgundy,Domaine Laroche
2014,Italy,Sicilia,Il Giglio,87,10 ,Southern Italy,Masseria del Feudo
2014,France,Côtes de Provence,Flaveur,86,17 ,Provence,Château de Landué
2014,Italy,Valtellina,Rosso,89,34 ,Northwestern Italy,Arpepe
2014,France,Côtes de Provence Sainte Victoire,Bonbon,90,25 ,Provence,Domaine des Diables
2014,France,Côtes de Provence Sainte Victoire,Cuvée César à Sumeire,93,60 ,Provence,Château Coussin
2014,France,Saint Véran,Les Sentinelles,90,20 ,Burgundy,Vignerons des Terres Secrètes
2014,France,Nuits St. Georges,Vieilles Vignes,92,64 ,Burgundy,Roche de Bellene
2014,Italy,Orvieto Classico Superiore,Terre Vineate,87,13 ,Central Italy,Palazzone
2014,France,Sancerre,Les Belles Vignes,87,27 ,Loire Valley,Fournier Père et Fils
2014,Italy,Etna,A Rina,91,36 ,Southern Italy,Girolamo Russo
2014,France,Pouilly Fuissé,Aux Bouthières,92,38 ,Burgundy,Domaine Pascal et Mireille Renaud
2014,Italy,Valdobbiadene Superiore di Cartizze,Cartizze Dry,90,50 ,Northeastern Italy,Bisol
2014,France,Alsace,Tradition,87,17 ,Alsace,Kuentz Bas
2014,France,Alsace,Portrait,88,15 ,Alsace,Domaine Zinck
2014,France,Côtes de Provence,Grande Réserve,90,38 ,Provence,Maison Angelvin
2014,Italy,Toscana,Goghi,87,27 ,Central Italy,Amantis
2014,Italy,Valdobbiadene Prosecco Superiore,Extra Dry,89,18 ,Northeastern Italy,Canella
2014,France,Margaux,Pavillon Rouge du Château Margaux,94,130 ,Bordeaux,Château Margaux
2014,France,Côtes de Gascogne,La Croix d Argon,90,13 ,Southwest France,Domaine d Arton
2014,Italy,Barbera d Alba,Gramera Alta,88,16 ,Northwestern Italy,Cascina Chicco
2014,France,Alsace,Ehrhart Hengst Grand Cru,93,30 ,Alsace,Domaine Saint Rémy
2014,France,Alsace,Les Princes Abbés,89,23 ,Alsace,Domaines Schlumberger
2014,France,Vouvray,Le Clos,91,40 ,Loire Valley,Domaine Vincent CarÃªme
2014,France,Viré Clessé,Vielles Vignes,87,25 ,Burgundy,Jean Marie Chaland
2014,France,Pouilly Fuissé,Les BrÃ»lés,92,75 ,Burgundy,Château de Fuissé
2014,France,Alsace,Hahnenberg,87,25 ,Alsace,Domaine Bernhard & Reibel
2014,France,Pouilly Fuissé,Climat En Carementrant,89,57 ,Burgundy,Bret Brothers
2014,France,Gevrey Chambertin,Les Crais,92,70 ,Burgundy,Domaine Huguenot
2014,Italy,Valdobbiadene Prosecco Superiore,Demi Long,92,22 ,Northeastern Italy,Terre di San Venanzio Fortunato
2014,Italy,Terre Siciliane,Passiata,87,13 ,Southern Italy,Stemmari
2014,France,Côtes de Provence,Cuvée Tradition,86,22 ,Provence,Domaine Gavoty
2014,Italy,Irpinia,Blu Onice,86,45 ,Southern Italy,Nativ
2014,Italy,Terre Siciliane,Scurati,88,16 ,Southern Italy,Ceuso
2014,Italy,Etna,Calderara Sottana Bianco,88,36 ,Southern Italy,Tenuta delle Terre Nere
2014,Italy,Terre Siciliane,I Versi,87,11 ,Southern Italy,Fondo Antico
2014,France,Alsace,Pfersigberg Grand Cru,90,45 ,Alsace,Kuentz Bas
2014,France,Alsace,Rayon de Lune,85,22 ,Alsace,Domaine Charles Frey
2014,France,Marsannay,La Montagne,92,50 ,Burgundy,Domaine Huguenot
2014,Italy,Alto Adige,Graf von Meran,87,20 ,Northeastern Italy,Meran
2014,France,Sancerre,Les Celliers de la Pauline,87,28 ,Loire Valley,Eric Louis
2014,France,Alsace,Kirchberg de Barr Grand Cru,92,40 ,Alsace,Domaine Vincent Stoeffler
2014,Italy,Orvieto Classico Superiore,San Giovanni della Sala,91,25 ,Central Italy,Castello della Sala
2014,France,Meursault,Les Forges,92,82 ,Burgundy,Domaine de Bellene
2014,France,Pommard,Les Bertins Premier Cru,94,104 ,Burgundy,Domaine Henri Delagrange
2014,France,Pouilly Fumé,Les Vieilles Terres,88,22 ,Loire Valley,Domaine Dominique Pabiot
2014,France,Alsace,Kritt,90,28 ,Alsace,Domaine Gresser
2014,France,Menetou Salon,Vignes de Ratier,92,30 ,Loire Valley,Domaine Pellé
2014,France,Côtes de Bourg,Tradition,87,21 ,Bordeaux,Closerie du Bailli
2014,France,Sancerre,Apud Sariacum,91,22 ,Loire Valley,Domaine Philippe Raimbault
2014,France,Sancerre,La Reine Blanche,91,24 ,Loire Valley,Jean Reverdy et Fils
2014,France,Cahors,Prestige,93,24 ,Southwest France,Château Haut Monplaisir
2014,France,Alsace,Brandluft,93,24 ,Alsace,Boeckel
2014,France,Mediterranée,Classique Merlot,89,10 ,France Other,Marrenon
2014,France,Sancerre,ChÃªne Marchand,88,17 ,Loire Valley,Domaine Reverdy Ducroux
2014,France,Coteaux d Aix en Provence,Domaine Bel Eouve,87,20 ,Provence,Ravoire et Fils
2014,France,Bordeaux Supérieur,L Audacieux,89,20 ,Bordeaux,Château Auguste
2014,France,Beaujolais Rosé,Rosé d  Folie,84,16 ,Beaujolais,Jean Paul Brun
2014,Italy,Barbera d Asti Superiore,Rive,88,19 ,Northwestern Italy,Il Cascinone
2014,Italy,Verdicchio dei Castelli di Jesi Classico,Mirizzi,87,16 ,Central Italy,Montecappone
2014,France,Alsace,Barriques,91,37 ,Alsace,Domaine Ostertag
2014,France,Pays d Oc,Villa Blanche,87,15 ,Languedoc Roussillon,Calmel & Joseph
2014,France,Pays d Oc,Les Lezards,87,14 ,Languedoc Roussillon,Domaine Montrose
2014,France,Côtes de Provence,Douce Vie Les Muraires,87,19 ,Provence,Bernard Magrez
2014,Italy,Soave Classico,Capitel Alto,87,17 ,Northeastern Italy,Montresor
2014,France,Vouvray,Le Peu Morier,92,40 ,Loire Valley,Domaine Vincent CarÃªme
2014,France,Menetou Salon,Cuvée Le Charnay,85,20 ,Loire Valley,Jean Max Roger
2014,Italy,Lambrusco di Sorbara,Radice Frizzante Secco,90,18 ,Central Italy,Paltrinieri
2014,France,Beaujolais Rosé,Rosé de Soirée,84,12 ,Beaujolais,Château de Pizay
2014,Italy,Toscana,Citto,87,10 ,Central Italy,Volpaia
2014,France,Alsace,Les Princes Abbés,87,20 ,Alsace,Domaines Schlumberger
2014,France,Laudun,Le Prelat,88,25 ,Rhône Valley,Bernard Magrez
2014,France,Côtes de Gascogne,Domaine de Cassaigne,88,15 ,Southwest France,Producteurs Plaimont
2014,France,Bordeaux Blanc,Cuvée Izzy,86,13 ,Bordeaux,Château Petit Freylon
2014,France,Beaujolais Villages,Tradition,88,13 ,Beaujolais,Domaine de la Madone
2014,France,Vin de Savoie,Cruet,88,15 ,France Other,Domaine de l Idylle
2014,France,Saint Véran,Clos de la Côte,92,30 ,Burgundy,Christophe Cordier
2014,Italy,Vernaccia di San Gimignano,Riserva,88,22 ,Central Italy,Fattoria La Vialla
2014,France,Pouilly Fuissé,Paquet Montagnac,89,27 ,Burgundy,Domaine des Valanges
2014,France,Côtes du Marmandais,Château Soubiran,86,15 ,Southwest France,Cave du Marmandais
2014,Italy,Etna,Erse Rosso,93,25 ,Southern Italy,Tenuta di Fessina
2014,France,Côtes du Rhône,Le Dame Rousse,90,20 ,Rhône Valley,Domaine de la Mordorée
2014,France,Alsace,Vieilles Vignes,90,27 ,Alsace,Domaine Ostertag
2014,Italy,Vermentino di Gallura,Sciala Superiore,93,23 ,Southern Italy,Vigne Surrau
2014,France,Alsace,Steinert Grand Cru,90,32 ,Alsace,Domaine Moltès
2014,France,Sancerre,Chambrates,91,65 ,Loire Valley,Domaine Vacheron
2014,France,Morgon,Côte de Py,88,28 ,Beaujolais,Domaine de la Bonne Tonne
2014,France,Corton,Domaine du Pavillon Clos des Maréchaudes,94,150 ,Burgundy,Albert Bichot
2014,France,Savigny lès Beaune,Bataillière Premier Cru,91,60 ,Burgundy,Albert Morot
2014,France,Alsace,Cuvée Eric,94,55 ,Alsace,Domaines Schlumberger
2014,France,Côte Chalonnaise,Mont Avril,86,22 ,Burgundy,Domaine Michel Goubard
2014,Italy,Gavi,La Meirana del Comune di Gavi,85,15 ,Northwestern Italy,Broglia
2014,Italy,Barbaresco,Gallina,90,48 ,Northwestern Italy,Negro Giuseppe
2014,France,Chablis,Montmains Premier Cru,93,35 ,Burgundy,La Chablisienne
2014,France,Alsace,Altenberg de Bergheim Grand Cru,92,45 ,Alsace,Biecher & Schaal
2014,France,Alsace,Tradition,89,29 ,Alsace,Domaine Pfister
2014,France,Beaujolais Villages,Vignes de 1940,90,17 ,Beaujolais,Domaine Dupré
2014,France,Alsace,Portrait,88,15 ,Alsace,Domaine Zinck
2014,France,Cahors,Tradition,88,16 ,Southwest France,Château Eugénie
2014,Italy,Valtellina Superiore,Sassella,88,35 ,Northwestern Italy,Mamete Prevostini
2014,France,Côtes du Lot,K Libre 1040,88,27 ,Southwest France,Clos Troteligotte
2014,Italy,Alto Adige,Mock,89,25 ,Northeastern Italy,Cantina Produttori Bolzano
2014,France,Sauternes,La Chapelle,92,25 ,Bordeaux,Château Lafaurie Peyraguey
2014,Italy,Conegliano Valdobbiadene Prosecco Superiore,Zero Nove,88,20 ,Northeastern Italy,Valdellövo
2014,Italy,Sicilia,Deliella,92,90 ,Southern Italy,Feudo Principi di Butera
2014,France,Brouilly,Vieilles Vignes,87,22 ,Beaujolais,Les Frères Perroud
2014,France,Bordeaux,Grand Réserve,87,15 ,Bordeaux,Château Haut Mouleyre
2014,France,Sancerre,Origine,88,30 ,Loire Valley,Domaine Matthias et Emile Roblin
2014,France,Alsace,Vieilles Vignes,90,32 ,Alsace,Jean Baptiste Adam
2014,France,Pouilly Fuissé,Paquet Mathieu,87,26 ,Burgundy,Domaine des Valanges
2014,France,Bourgogne,Le Renard,85,25 ,Burgundy,Domaines Devillard
2014,France,Blaye Côtes de Bordeaux,Espérance,90,22 ,Bordeaux,Château l Espérance
2014,France,Morgon,Domaine des Hospices de Belleville,91,22 ,Beaujolais,Joseph Drouhin
2014,France,Côtes du Rhône,Haut de Brun,90,15 ,Rhône Valley,Alain Jaume et Fils
2014,France,Alsace,Special Delivery,87,17 ,Alsace,Frédéric Mallo
2014,Italy,Toscana,Voltaccia 49,85,25 ,Central Italy,Poggio al Chiuso
2014,France,Meursault,Charmes Premier Cru,93,113 ,Burgundy,Olivier Leflaive
2014,Italy,Valdobbiadene Prosecco Superiore,Colbello Extra Dry,88,26 ,Northeastern Italy,Merotto
2014,Italy,Alto Adige,Anna,88,25 ,Northeastern Italy,Tiefenbrunner
2014,Italy,Alto Adige,Porer,89,25 ,Northeastern Italy,Alois Lageder
2014,France,Bordeaux,Intense,88,13 ,Bordeaux,Château Lamothe Vincent
2014,Italy,Montepulciano d Abruzzo,Jorio,86,18 ,Central Italy,Umani Ronchi
2014,Italy,Terre Siciliane,Lorlando,87,30 ,Southern Italy,Alliata
2014,Italy,Frascati Superiore,Poggio Verde,87,17 ,Central Italy,Principe Pallavicini
2014,France,Côtes de Gascogne,4 Cépages,86,12 ,Southwest France,Domaine du Rey
2014,France,Alsace,Rangen Grand Cru,93,45 ,Alsace,Wolfberger
2014,France,Alsace,Cuvée René Dopff,86,13 ,Alsace,Dopff & Irion
2014,France,Nuits St. Georges,Les Crots Premier Cru,91,70 ,Burgundy,Domaine Chevillon Chezeaux
2014,France,Sancerre,Anciennes Vignes,88,26 ,Loire Valley,Patient Cottat
2014,Italy,Valdobbiadene Prosecco Superiore,Brut Nature,89,25 ,Northeastern Italy,Silvano Follador
2014,France,Moulin à Vent,Vieilles Vignes de 1903,92,30 ,Beaujolais,Yohan Lardy
2014,Italy,Vermentino di Sardegna,Pariglia,90,13 ,Southern Italy,Contini
2014,France,Touraine,La Dilecta,88,20 ,Loire Valley,Les Vignerons des Coteaux Romanais
2014,France,Côtes de Provence,GM par Gabriel Meffre,85,17 ,Provence,Gabriel Meffre
2014,France,Mercurey,Château de Chamirey Clos l EvÃªque Premier Cru,92,50 ,Burgundy,Domaines Devillard
2014,Italy,Barbaresco,Starderi,90,70 ,Northwestern Italy,Olek Bondonio
2014,France,Pouilly Fumé,Corty Artisan Silex,89,25 ,Loire Valley,Patrice Moreux
2014,France,Bordeaux Supérieur,Cuvée Laurence H.,87,15 ,Bordeaux,Château du Bois Chantant
2014,France,Mercurey,En Sazenay Premier Cru,93,45 ,Burgundy,Domaine de Suremain
2014,Italy,Trentino,Torre di Luna,83,12 ,Northeastern Italy,Lechthaler
2014,France,Alsace,Burlenberg,93,36 ,Alsace,Domaine Marcel Deiss
2014,France,Côtes de Provence,Sécret de Léoube,88,27 ,Provence,Château Léoube
2014,France,Alsace,Val Saint Gregoire,88,16 ,Alsace,Henri Schoenheitz
2014,Italy,Morellino di Scansano,I Massi,85,23 ,Central Italy,Massi di Mandorlaia
2014,France,Sancerre,Les Vignes Silex,90,16 ,Loire Valley,Domaine Reverdy Ducroux
2014,France,Pouilly Vinzelles,Domaine des Granges,89,22 ,Burgundy,Jean Paul Paquet
2014,France,Côtes de Gascogne,No. 3 Colombard Ugni Blanc,86,11 ,Southwest France,Domaine Uby
2014,France,Vosne Romanée,Les Quartiers de Nuits,93,115 ,Burgundy,Domaine de Bellene
2014,France,Sancerre,Les Herses,93,57 ,Loire Valley,Alphonse Mellot
2014,France,Alsace,Réserve,90,14 ,Alsace,Willm
2014,France,Alsace,Spiegel Grand Cru,94,30 ,Alsace,Domaines Schlumberger
2014,Italy,Alto Adige,Karneid,89,22 ,Northeastern Italy,Franz Gojer Glögglhof
2014,Italy,Barbaresco,Rabajà,89,75 ,Northwestern Italy,Cascina Luisin
2014,Italy,Vermentino di Gallura,Superiore,90,22 ,Southern Italy,Jankara
2014,France,Beaujolais Leynes,Le Clos,85,24 ,Beaujolais,Château de Lavernette
2014,France,Beaune,Les Bressandes Premier Cru,93,61 ,Burgundy,Domaine des Croix
2014,Italy,Valdobbiadene Prosecco Superiore,Millesimato,90,20 ,Northeastern Italy,Terre di San Venanzio Fortunato
2014,France,Sauternes,Symphonie,92,29 ,Bordeaux,Clos Haut Peyraguey
2014,Italy,Toscana,Nativo,87,16 ,Central Italy,Madonna Alta
2014,Italy,Venezia Giulia,Where Dreams Have No End,88,69 ,Northeastern Italy,Jermann
2014,France,Alsace,Herrenweg,89,23 ,Alsace,Domaine Ehrhart
2014,France,Nuits St. Georges,Les Damodes Premier Cru,90,105 ,Burgundy,Louis Latour
2014,France,Chiroubles,Les Gatilles,86,22 ,Beaujolais,Château de Javernand
2014,France,Alsace,Wineck Schlossberg Grand Cru,92,34 ,Alsace,Jean Marc Bernhard
2014,France,Meursault,Charmes Premier Cru,91,70 ,Burgundy,Domaine Jean Monnier et Fils
2014,France,Montrachet,Le Montrachet,96,630 ,Burgundy,Louis Latour
2014,France,Pessac Léognan,Le Clarence de Haut Brion,92,156 ,Bordeaux,Château Haut Brion
2014,France,Beaujolais Villages,Perle de Granit,89,15 ,Beaujolais,Domaine de Colonat
2014,France,Juliénas,Château des Capitans,88,22 ,Beaujolais,Georges Duboeuf
2014,France,Alsace,Geisberg Grand Cru,91,90 ,Alsace,André Kientzler
2014,France,Reuilly,Les Milets,85,20 ,Loire Valley,Joseph Mellot
2014,France,Alsace,Bonheur Convivial,88,20 ,Alsace,Domaine Rieflé Landmann
2014,France,Bergerac,Bélingard Rouge,85,10 ,Southwest France,Château Bélingard
2014,France,Sancerre,Domaine Curot,86,28 ,Loire Valley,Eric Louis
2014,France,Muscadet Sèvre et Maine,Les Trois Versants Vieilles Vignes Sur Lie,90,15 ,Loire Valley,Domaine Martin
2014,France,Pouilly Fumé,Les Angelots,92,40 ,Loire Valley,Domaine Masson Blondelet
2014,France,Alsace,H Vieilles Vignes,90,45 ,Alsace,Josmeyer
2014,France,Margaux,Viviens,93,40 ,Bordeaux,Château Durfort Vivens
2014,Italy,Alto Adige,Plattenriegl,89,23 ,Northeastern Italy,Girlan
2014,Italy,Alto Adige,Moriz,87,20 ,Northeastern Italy,Tramin
